contract_id,name,surname,dob,postcode,rent,contract_start,contract_end
1353550541,Autumn Reign,Derringer,1962-02-15,91007.0,2180,2012-11-22,2015-11-21
1442359216,Oluwafikayomi,Ali,1972-05-05,90068.0,1910,2015-09-16,
1457924715,Jael,Mego,1978-01-15,94063.0,3150,2016-03-14,
1509500782,Nevaehann,Jones,1969-04-19,95129.0,3040,2017-11-01,
1513218293,Lunetta,Seidler,1981-01-06,92111.0,1530,2017-12-14,
1372641185,Saidou,Satterfield,1983-11-23,94612.0,2920,2013-07-01,
1380582140,Ismael Kayden,Gallegos,1971-10-30,95062.0,2550,2013-10-01,
1399080986,Shakinah,Lopez,1977-03-27,90802.0,2450,2014-05-03,
1364172728,Unais,Shearer,1954-07-25,93308.0,1570,2013-03-25,
1497741757,Kadyn,Canady,1964-01-08,91789.0,2980,2017-06-18,
1367971212,Teaghyn,Carty,1969-11-18,90038.0,1860,2013-05-08,2016-08-07
1513563868,Javeah,Gooden,1986-10-09,91765.0,2630,2017-12-18,
1405562923,Kodimadji,Hernandez,1975-06-15,90210.0,3270,2014-07-17,
1450829242,Elisiana,Cuellar,1977-11-17,91203.0,3260,2015-12-23,
1477882899,Ardit,Phadke,1963-01-13,94122.0,2340,2016-10-31,
1440545358,Shohaib,Jackson,1980-11-05,96003.0,1490,2015-08-26,
1434585388,Chenyi,Foltz,1992-07-09,92688.0,2670,2015-06-18,2015-09-17
1356489041,Andreus,Nava,1977-02-22,91601.0,2160,2012-12-26,2015-07-25
1346289757,Johxian,Rech,1982-03-22,92130.0,3260,2012-08-30,
1492481477,Diaja,Esquivel,1986-04-08,90048.0,4040,2017-04-18,
1329443796,Faigy,Green,1965-08-12,92780.0,2270,2012-02-17,2017-06-16
1386722131,Kentavious,Brabandt,1962-02-17,90029.0,1470,2013-12-11,2016-03-10
1330304268,Jah'Vaughn,Baird,1977-04-24,92201.0,2200,2012-02-27,
1415588170,Cornilious,Counce,1952-05-04,92691.0,2270,2014-11-10,2017-02-09
1421802404,Kayviann,Larkin,1992-06-03,92832.0,2030,2015-01-21,
1469056891,Lezavion,Long,1985-09-11,92057.0,2280,2016-07-21,
1401674770,Tislam,Eisner,1968-09-27,92123.0,2820,2014-06-02,
1494286883,Zandell,White,1960-06-08,95826.0,870,2017-05-09,
1437012512,Erkan,Thomas,1987-09-09,91203.0,2660,2015-07-16,2017-06-15
1472349571,Kay'Lei,Mitchell,1956-01-31,92626.0,2510,2016-08-28,
1417489574,Hameer,Mosley,1964-02-01,91710.0,2470,2014-12-02,
1435367094,Ghiannah,Montez,1983-12-01,90008.0,3080,2015-06-27,2016-07-26
1347842689,Adunni,Duron,1987-10-08,90302.0,1390,2012-09-17,
1371864849,Eleven,Szulczewski,1987-09-29,92543.0,1440,2013-06-22,
1475278815,Marlo,Celis,1978-07-31,94590.0,1220,2016-10-01,
1382234062,Jakhi,Beltran,1977-02-13,92109.0,2420,2013-10-20,
1481936803,Jose Juan,Cox,1987-11-25,92705.0,2530,2016-12-17,
1380842460,Emmery,Chang,1951-07-31,91325.0,1830,2013-10-04,
1455927612,Gunther,Koch,1959-01-31,94536.0,2770,2016-02-20,2017-03-19
1362270158,Aloysius,Sherman,1983-11-04,95826.0,1950,2013-03-03,
1368150606,Sumer,Storms,1975-10-18,92404.0,1650,2013-05-10,
1498691786,Raelynn,Dancer,1952-03-13,95219.0,1440,2017-06-29,
1398386706,Khilayah,Drew,1960-02-03,92124.0,2400,2014-04-25,
1392856876,Idriz,Roman,1976-11-01,94404.0,2960,2014-02-20,2015-10-19
1359773994,Ramsey,Verhoeven,1982-09-11,90403.0,2820,2013-02-02,2016-01-01
1443921644,Aricelys,Black,1967-06-24,90503.0,2170,2015-10-04,2017-05-03
1509673161,Salah,Brown,1986-06-25,92868.0,2170,2017-11-03,
1379027233,Azimbay,Guyette,1962-01-08,91367.0,2130,2013-09-13,
1475106113,Allina,Stoltzfus,1970-05-19,91205.0,1800,2016-09-29,
1366076487,Levaughn,Jackson,1991-01-31,91316.0,2290,2013-04-16,
1392943139,Jadalynn,Perry,1982-11-27,92562.0,1940,2014-02-21,
1480550817,Otter,Wilkerson,1971-02-01,94607.0,2900,2016-12-01,
1494976256,Jean Karlo,Christopher,1983-09-12,93555.0,1460,2017-05-17,
1380417224,Abdiaziz,Marten,1965-05-22,93536.0,1960,2013-09-29,2017-10-28
1458096462,A'Veiona,Motz,1988-06-06,94560.0,4210,2016-03-16,
1462234302,Hollis,Gonzalez,1975-12-16,92014.0,3100,2016-05-03,
1402278282,Jarializ,Mendoza,1982-11-29,92104.0,1470,2014-06-09,
1419214548,Joeley,Delacy,1978-07-27,93230.0,1320,2014-12-22,
1504224548,Vasel,Koehn,1966-02-26,93940.0,2150,2017-09-01,
1360030589,Venecia,Cortes,1972-08-12,94583.0,2530,2013-02-05,
1476322061,Rosina,Brandt,1978-03-03,92116.0,910,2016-10-13,
1391998974,Colton,Nelson,1965-07-18,92553.0,1440,2014-02-10,
1502501921,Akshaya,Castle,1951-11-15,92106.0,2370,2017-08-12,
1410305874,Aamena,Chiotti,1955-03-20,92240.0,1950,2014-09-10,
1441760433,Ethena,Loser,1977-07-25,92120.0,1500,2015-09-09,
1377386635,Davlatjon,Rayman,1975-05-17,92805.0,2380,2013-08-25,
1327282613,Jayce-Amir,Hannula,1982-01-30,92026.0,1440,2012-01-23,2016-06-22
1454288995,Jorden,White,1966-11-23,92592.0,2090,2016-02-01,
1362790390,Martin Bradley,Fricke,1987-05-30,90004.0,1830,2013-03-09,2017-09-08
1486084667,Deniro,Woodul,1973-06-29,90004.0,1850,2017-02-03,
1332558100,Sinem,Sweet,1993-09-30,90024.0,3650,2012-03-24,2015-03-23
1415579045,America-Goodluck,Blair,1961-10-08,92374.0,1310,2014-11-10,2016-08-09
1400629901,Troii,Brayer,1955-08-29,90254.0,2100,2014-05-21,2015-07-20
1375314760,Ayhanie,Bernal,1988-09-30,94109.0,3840,2013-08-01,2016-01-31
1358041641,Jeylin,Yang,1972-09-04,94566.0,2610,2013-01-13,
1398641681,Harlen,Wilson,1965-04-28,92201.0,1760,2014-04-28,
1445211459,Alysia,Johnson,1951-09-21,90066.0,2900,2015-10-19,
1513474178,Benyamin,Yared,1969-02-01,92649.0,1940,2017-12-17,
1339117778,En Qi,Casali,1956-10-16,92201.0,1640,2012-06-08,
1373762010,Jae'Mere,Rogers,1956-09-26,94612.0,2410,2013-07-14,2016-09-13
1511921801,Janasia,Rossi,1990-05-15,91401.0,870,2017-11-29,
1364258812,Po,Mathewson,1987-02-01,92563.0,1630,2013-03-26,
1341616736,Valeri,White,1957-08-17,92126.0,2090,2012-07-07,
1429405328,Carys,Malyszko,1958-11-11,92868.0,2180,2015-04-19,
1511049706,Eden-Grace,Parra,1978-03-23,94608.0,3160,2017-11-19,
1447201054,Hartaj,Prickett,1951-08-27,91790.0,3570,2015-11-11,
1373153505,Zaiim,Daigle,1971-02-22,95608.0,1880,2013-07-07,2016-11-06
1412989973,Tzivi,Johnson,1972-01-19,94509.0,1900,2014-10-11,
1453853294,Odairys,Evertz,1967-02-27,90250.0,1540,2016-01-27,2017-04-26
1353640252,Mayrim,Guzman,1953-08-25,90814.0,2160,2012-11-23,
1327195188,Ojiugo,Gatterdam,1964-04-15,95219.0,1590,2012-01-22,
1399076629,Vi,Baca,1985-04-02,92029.0,1800,2014-05-03,
1376004925,Aiyman,France,1957-09-23,92705.0,2830,2013-08-09,
1333932511,Rahnell,Byers,1950-03-01,95835.0,1780,2012-04-09,
1429485810,Kyree,Flores,1971-03-17,91203.0,2640,2015-04-20,
1503793100,Ah'Miya,Mora,1967-05-18,94086.0,2920,2017-08-27,
1508196546,Tatumn,Barrera,1951-02-28,94804.0,2170,2017-10-17,
1388542971,Yahveh,Hernandez,1983-11-29,91601.0,3420,2014-01-01,
1457232825,Manyze,Liem,1984-04-06,92612.0,1410,2016-03-06,2016-07-05
1436492533,Kyaira,Morgan,1973-01-05,94123.0,3510,2015-07-10,
1493859899,Nilsson,Bharadwaj,1966-08-05,92708.0,1140,2017-05-04,
1426378410,Rodon,Rogers,1989-07-10,91764.0,1970,2015-03-15,2016-10-14
1423875535,Woodhantz,Johnson,1985-05-30,91106.0,2170,2015-02-14,2016-02-13
1479524306,Isanney,Hayes,1976-11-16,91364.0,3580,2016-11-19,
1387508119,Laeeq,Hayden,1977-04-24,94066.0,2900,2013-12-20,2016-03-19
1392427160,Kelyn,Jeffery,1984-10-25,95608.0,1420,2014-02-15,2016-11-14
1377481483,Adrina,Rivera,1950-02-23,90211.0,3240,2013-08-26,2016-12-25
1501203210,Zalaya'Demi,Cosio,1981-07-02,91106.0,2210,2017-07-28,
1407200998,Brianelyz,Spencer,1961-01-16,92102.0,1920,2014-08-05,
1484876411,Azaliah Grace,Dejonghe,1981-05-29,90029.0,2080,2017-01-20,
1419899545,Aleyah,Genwright,1991-09-18,92395.0,1810,2014-12-30,
1449709403,Jhonnael,Balgobin,1965-02-18,91765.0,2700,2015-12-10,2016-03-09
1513215779,Margulia,Moore,1951-08-30,92024.0,3390,2017-12-14,
1455242133,Nezar,Harris,1951-07-02,93311.0,1400,2016-02-12,
1452127186,Praisy,Higgins,1969-01-27,90230.0,2610,2016-01-07,
1498867169,Anaris,Johns,1961-09-26,92612.0,3120,2017-07-01,
1437348940,Raziel,Lauriello,1954-06-17,91913.0,1940,2015-07-20,
1461977662,Yair,Burtnett,1992-07-10,92805.0,2200,2016-04-30,
1355450168,Yessika,Robinson,1980-01-16,90039.0,2400,2012-12-14,
1477357313,Junair,Hoyos,1963-11-24,91016.0,1860,2016-10-25,
1452135024,Tayvonn,Marroquin,1977-03-27,92832.0,1890,2016-01-07,
1497396700,Kayelynn,Nagengast,1978-07-16,91932.0,2750,2017-06-14,
1387591514,Haneen,Huang,1974-07-14,94109.0,3100,2013-12-21,2017-05-20
1438126784,Emils,Braasch,1967-07-30,94523.0,2420,2015-07-29,
1334620753,Fer'Amadis,Welch,1970-09-26,92591.0,1840,2012-04-17,
1501286440,Areina,Dixon,1989-08-07,90045.0,1970,2017-07-29,
1363919779,Earnel,Alonzo,1989-03-28,95136.0,2780,2013-03-22,
1403219896,Azouri,Gates,1966-06-20,94089.0,3660,2014-06-20,
1357607733,Nickeyla,Golightly,1965-11-09,91030.0,2040,2013-01-08,
1485648459,Dhwani,Alves,1977-08-26,92677.0,2920,2017-01-29,
1487382322,Saborne,Kruse,1993-11-17,93003.0,1890,2017-02-18,
1455155048,Abdelkader,Walker,1982-02-15,95062.0,3230,2016-02-11,
1371431321,Ki'Mani,Young,1966-07-21,92562.0,2040,2013-06-17,
1459120371,Dervin,Bowling,1980-06-16,94611.0,2190,2016-03-28,
1336871846,Shamshon,Cruz,1968-04-16,90292.0,3930,2012-05-13,
1504568019,Mon'Tique,Sutherland,1977-01-22,92656.0,2190,2017-09-05,
1480295555,Nahil,Harrison,1989-04-10,92234.0,1730,2016-11-28,
1403833273,Cj'Ordan,Ramos,1959-03-31,94509.0,1750,2014-06-27,2016-04-26
1410306852,Francisco,Twenter,1968-10-30,95117.0,2280,2014-09-10,2016-06-09
1357776376,Jabiel,Brenzel,1955-03-27,92104.0,1270,2013-01-10,
1410391327,Halimah,Begum,1972-11-15,92691.0,3210,2014-09-11,2017-01-10
1473120193,Alesandra,Gomez,1976-09-19,94583.0,1560,2016-09-06,
1364696778,Zanniel,Rucker,1971-04-18,91030.0,2230,2013-03-31,
1451351007,Ariangelynn,Santizo,1966-01-02,95816.0,1610,2015-12-29,
1370733126,Breiden,Evans,1950-04-27,94401.0,3090,2013-06-09,
1454036953,Mattox,Legg,1977-06-23,92127.0,2250,2016-01-29,
1350172143,Yacine,Cole,1992-05-23,94401.0,2260,2012-10-14,
1374458821,Khurshedjon,Gonzalez,1973-11-28,91801.0,2030,2013-07-22,
1416538822,Evangelynn,Smith,1971-05-18,93003.0,2050,2014-11-21,
1454121285,Djibil Farel,Brown,1979-01-01,91320.0,3360,2016-01-30,
1400896977,Zakiyyah,Cawthorne,1991-09-26,90405.0,3740,2014-05-24,2017-10-23
1346800104,Emerson,Panicucci,1950-04-01,91360.0,3060,2012-09-05,2016-05-04
1514603029,Mushfiq,Hubbard,1991-03-11,91941.0,1470,2017-12-30,
1463015369,Shaily,Lulgjuraj,1960-08-23,94550.0,2870,2016-05-12,
1432509704,Mechie,Phillips,1959-11-10,92592.0,1920,2015-05-25,
1495244241,Libby,Rucker,1955-10-29,94598.0,2870,2017-05-20,
1432164246,Nakimah,Rosen,1962-01-04,92111.0,1980,2015-05-21,
1370137594,Sherod,Teer,1952-04-13,95758.0,1210,2013-06-02,2017-06-01
1381273540,Graziella,Kohnen,1968-12-17,92075.0,3080,2013-10-09,2017-12-09
1391127473,Aarza,Pizarro,1968-10-14,94086.0,2720,2014-01-31,2015-07-30
1476229814,Yogendra,Brown,1955-09-07,90035.0,2590,2016-10-12,
1424823299,Dyleen,Webster,1955-02-08,92126.0,1600,2015-02-25,2017-08-24
1491177177,Reza,Henderson,1983-08-25,95747.0,1810,2017-04-03,
1432855787,Sohanny,Langfitt,1989-08-31,94588.0,2400,2015-05-29,
1362962494,Ritzlyn,Gomez,1986-11-22,91764.0,1620,2013-03-11,
1460077234,Kanaan,Clarkson,1950-12-08,92832.0,2100,2016-04-08,
1341016242,Shayania,Lewis,1976-02-09,95112.0,2520,2012-06-30,2016-05-29
1393892860,Jc Samantha,Weeks,1960-03-15,92336.0,2020,2014-03-04,
1493594439,Ricardy,Green,1981-09-07,92626.0,3270,2017-05-01,
1376013503,Alaric,Viramontes,1988-03-28,90068.0,2280,2013-08-09,
1366068108,Ahmad Nawid,Sommer,1964-01-22,93555.0,1220,2013-04-16,
1345941741,Parmesh,Grogan,1969-11-27,90024.0,3740,2012-08-26,2015-11-25
1409701345,Adonte,Vazquez,1987-03-08,92694.0,2830,2014-09-03,2015-05-02
1491094807,Majha,Ortega,1958-02-15,91911.0,3290,2017-04-02,
1423095464,Amirkhon,Mohan,1955-08-16,94550.0,3100,2015-02-05,2015-07-04
1466815481,Gelila,Dove,1982-05-28,93720.0,1520,2016-06-25,
1415673348,Sumita,Roop,1993-05-13,93535.0,1420,2014-11-11,
1341276710,Devanshi,Carr,1951-02-08,92603.0,3060,2012-07-03,
1332383734,Abigale,Lavie,1968-12-01,92373.0,1830,2012-03-22,
1510965266,Jack Brown,Chen,1978-07-19,92691.0,2320,2017-11-18,
1418083894,Axum,Schey,1950-09-05,94109.0,3210,2014-12-09,
1432080432,Jandiel,Moser,1977-10-14,94123.0,3390,2015-05-20,
1497140752,Jhandiel,Rabadi,1973-02-12,95008.0,2680,2017-06-11,
1364092340,Ysabel,Allen,1962-05-22,90016.0,1990,2013-03-24,2016-07-23
1476581500,Ralik,Mancilla,1958-05-31,94560.0,3000,2016-10-16,
1501547727,Tarrell,Sandoval,1980-01-20,94086.0,3210,2017-08-01,
1344037304,Lemanuel,Hughes,1951-09-06,90731.0,1740,2012-08-04,2016-05-03
1372902949,Yohandry,Lopez,1986-05-03,95687.0,1950,2013-07-04,
1400545967,Sorielyz,Ward,1969-04-12,90004.0,1660,2014-05-20,2015-05-19
1493690228,Papa Birane,Egolf,1987-03-21,92832.0,1870,2017-05-02,
1415415397,Gayle,Sullenberger,1974-03-30,90068.0,2090,2014-11-08,2015-09-07
1392087407,Katura,Dominguez,1978-01-26,92116.0,1320,2014-02-11,
1332898875,Ilyanna,Hollingsworth,1975-11-25,94118.0,2910,2012-03-28,2016-08-27
1435716057,Rovan,Kimble,1965-04-12,91030.0,2500,2015-07-01,2017-04-30
1501204481,Jayden Ael Kymani,Marks,1966-10-25,92606.0,2320,2017-07-28,2017-10-27
1367453636,Kimora,Koch,1985-05-17,94123.0,3420,2013-05-02,2017-09-01
1407029034,Mckayle,Moffitt,1953-01-31,90036.0,3620,2014-08-03,
1470272283,Dhilan,Cade,1986-03-04,90292.0,3130,2016-08-04,2017-04-03
1508196717,Keyram,Kali,1982-07-05,90804.0,1660,2017-10-17,
1427070679,Evana,Branch,1960-07-14,94533.0,2060,2015-03-23,
1490916964,Rosamaria,Weatherford,1954-01-15,91362.0,3280,2017-03-31,
1507073460,Lerine,Maloney,1957-11-18,92651.0,3300,2017-10-04,
1476580799,Ivalee,England,1950-11-23,95835.0,1450,2016-10-16,
1349306464,Haitham,Bishop,1964-10-23,93309.0,1520,2012-10-04,2017-04-03
1362788442,Jorialys,Lally,1960-08-14,93003.0,1760,2013-03-09,
1325812615,Jose Jeremias,Byers,1991-04-04,92592.0,1810,2012-01-06,
1399335888,Jehsu Avel,Garza,1956-01-09,91316.0,1590,2014-05-06,
1451356626,Ja'Quaveis,Landin,1958-11-01,92832.0,1990,2015-12-29,
1392518092,Vedhaan,Taylor,1967-09-15,92660.0,3050,2014-02-16,
1468540018,Zaphira,Johnson,1958-01-22,91325.0,1600,2016-07-15,
1339200199,D'Ella,Ysasi,1958-07-22,92656.0,2450,2012-06-09,
1419303514,Mulki,Caplan,1975-08-01,90064.0,3250,2014-12-23,2015-06-22
1360551710,Kainoa,Bartman,1990-04-22,92395.0,1360,2013-02-11,2015-06-10
1397950753,Diamante,Ramos,1985-06-10,94546.0,2470,2014-04-20,
1444433854,Génesis,Sy,1973-09-22,91367.0,1280,2015-10-10,
1464569506,Manzhen,Vasallo,1958-01-03,92009.0,2610,2016-05-30,
1391568951,Jinhui,Derry,1968-06-22,92647.0,3090,2014-02-05,
1491698037,Dickson,Kruzel,1966-10-19,90008.0,1860,2017-04-09,
1472428427,Rogeilin,Yu,1964-06-25,92056.0,2150,2016-08-29,
1371520646,Tyniah,Lipman,1954-03-09,91941.0,1580,2013-06-18,
1364352234,Vruti,Emery,1993-02-02,90815.0,2620,2013-03-27,
1375062217,Khegan,Milliken,1971-07-11,90706.0,1660,2013-07-29,
1433729094,Miroslaw,Burrows,1971-09-13,91786.0,1470,2015-06-08,
1452044928,Jalila,Williams,1963-02-21,91007.0,3010,2016-01-06,
1502411585,Kiwi,Talley,1955-05-05,92104.0,1270,2017-08-11,2017-12-11
1460249871,Ame'Re,Laforge,1958-06-15,92705.0,2150,2016-04-10,
1391908009,Accaius,Moore,1989-08-31,92234.0,1790,2014-02-09,2016-04-08
1392683989,Jacob,Benjamin,1993-06-06,92618.0,3140,2014-02-18,2015-09-17
1415671637,Le'Gion,Jimenez,1982-04-06,94114.0,3500,2014-11-11,2015-07-10
1372287791,Ajani,Mccabe,1957-11-02,92805.0,2290,2013-06-27,
1485734505,Yezzlyn,Lee,1956-01-04,94568.0,2520,2017-01-30,
1436311896,Fatumata,Rammel,1992-02-03,92618.0,3440,2015-07-08,
1421892417,Rehaman,Vasquez,1989-12-14,94530.0,2300,2015-01-22,2015-04-21
1449625301,Idallys,Paz,1955-07-19,95831.0,1440,2015-12-09,
1504661287,Keilan,Roman,1964-02-23,94530.0,1620,2017-09-06,
1433554145,Rayyanshah,Gath,1952-02-27,94122.0,2760,2015-06-06,
1502234086,Sophie-Mae,Cochran,1962-09-20,94301.0,3350,2017-08-09,
1380846226,Tajir,Aufiero,1982-04-12,92808.0,2100,2013-10-04,
1463009483,Hanshvik,Munson,1978-09-01,92071.0,2330,2016-05-12,
1465782346,Zenden,Wall,1990-05-28,92563.0,1960,2016-06-13,
1472081266,Dori'Ell,Parry,1984-02-27,94087.0,3100,2016-08-25,
1436141420,Yasenia,Pinto,1984-01-21,91604.0,1800,2015-07-06,
1436315725,Amri,Wiggins,1956-05-21,95032.0,3180,2015-07-08,
1492387842,Giamani,Jacobs,1970-11-24,94598.0,2610,2017-04-17,
1453254783,Akasha,Ploch,1993-07-14,93065.0,1540,2016-01-20,2017-09-19
1443314838,Larisa,Silla,1971-03-16,95670.0,1540,2015-09-27,
1418264058,Lacee,Ratterree,1972-06-28,91007.0,2790,2014-12-11,
1359160135,Mioah,Wynn,1959-09-08,92116.0,1550,2013-01-26,
1412035462,Chrystian,Davis,1973-06-03,91320.0,3590,2014-09-30,
1475105964,Naella,Maria,1986-09-19,92780.0,3540,2016-09-29,
1340235116,Isamary,Tenorio,1966-09-22,92284.0,1450,2012-06-21,
1429400085,Renezmaee,Sonnier,1950-05-31,92688.0,3170,2015-04-19,
1338424618,Eloìsa,Biehl,1975-10-18,94121.0,3040,2012-05-31,
1386902083,Adlee,Truong,1964-06-18,92107.0,2130,2013-12-13,
1470354324,Jazah,Koenig,1993-05-23,94583.0,2130,2016-08-05,
1327886734,Rosemarry,White,1989-12-02,92057.0,2110,2012-01-30,
1347065258,Yesllin,Green,1980-02-08,95687.0,1780,2012-09-08,
1475800480,Sanny,Prado,1965-10-13,92336.0,2150,2016-10-07,
1352941671,Moroccan,Avalos,1963-06-19,91321.0,2230,2012-11-15,2016-07-14
1388624441,Nimat,Gray,1961-09-05,94518.0,2060,2014-01-02,
1384311830,Tailly,Nikkila,1981-06-06,90028.0,3230,2013-11-13,
1470097807,Atai,Hinshaw,1954-04-11,95112.0,1630,2016-08-02,
1426638848,Yecheskel,Mims,1989-06-11,94608.0,4120,2015-03-18,
1451352627,Brisa,Gooch,1991-06-27,92833.0,2550,2015-12-29,
1325983622,Benjahmin,Miller,1975-09-21,95219.0,1590,2012-01-08,
1332979480,Yoeser,Gotch,1964-02-22,95128.0,1810,2012-03-29,
1511137696,Kadelin,Mcdonald,1965-01-13,95123.0,3170,2017-11-20,
1502319684,Mathais,Ordonez,1968-04-17,92647.0,1250,2017-08-10,
1438734809,Josmelina,Gomez,1989-11-14,90027.0,1570,2015-08-05,
1352603445,Jahiear,Whaley,1983-03-04,94588.0,2590,2012-11-11,
1423536111,Xitlali,Linder,1972-03-25,95126.0,4010,2015-02-10,
1417050653,Jay'Ceon,Calhoun,1977-04-06,94123.0,4340,2014-11-27,
1437443722,Royalty,Pines,1954-07-02,94568.0,1750,2015-07-21,2016-07-20
1487211933,Husana,Kirschbaum,1954-05-09,95219.0,1330,2017-02-16,
1375753812,Zeremius,Gonzalez,1957-02-08,90275.0,3430,2013-08-06,
1381710616,Olsen,Ali,1981-02-18,92688.0,2190,2013-10-14,
1398904920,Elairy,Goodwin,1974-12-30,94518.0,1760,2014-05-01,
1456194645,Samahith,Paolozzi,1971-10-05,90802.0,2090,2016-02-23,2017-07-22
1388799461,Jordynn,Maxfield,1974-05-11,90293.0,2880,2014-01-04,
1455583326,Yuto,Lynch,1957-08-29,93101.0,2860,2016-02-16,
1495671648,Za'Leyah,Dunlap,1972-10-23,92374.0,930,2017-05-25,
1332032797,Ja'Zon,Angus,1957-05-03,94102.0,3900,2012-03-18,2017-04-17
1437529225,Jowal,Marquez,1986-06-17,94404.0,3750,2015-07-22,
1505871857,Joessy,Thomas,1991-08-20,92694.0,3270,2017-09-20,
1359167219,Aadhya,Valdez,1986-10-13,92075.0,3240,2013-01-26,
1482883258,Xavior,Oleson,1979-06-08,92075.0,2870,2016-12-28,
1471918309,Xenalorianny,Martinez,1971-12-17,94085.0,3100,2016-08-23,
1405724684,Lake-August,Anthony,1986-09-01,94598.0,2470,2014-07-19,2016-02-18
1433980243,Jayden Angel,Mcdonnell,1975-03-12,95219.0,920,2015-06-11,2016-10-10
1449283037,Bentlee,Stroman,1974-04-19,94588.0,2600,2015-12-05,
1358642573,Jaelynette,Ayon,1982-10-08,94109.0,3570,2013-01-20,
1328925985,Rittika,Banning,1963-03-14,95124.0,3430,2012-02-11,2017-10-10
1492046049,Jude,Lifshitz,1977-07-30,92507.0,1540,2017-04-13,
1397004233,Udoiwod,Wheeler,1977-09-30,91101.0,2110,2014-04-09,
1378776402,Abdoul,Arrowsmith,1983-02-17,92101.0,2640,2013-09-10,2017-10-09
1502064566,Rae,Hooper,1980-10-26,96003.0,1550,2017-08-07,
1409104735,Weslee,Nguyen,1971-02-21,90292.0,4040,2014-08-27,
1459899650,Sudais,Bien,1968-01-22,94588.0,2810,2016-04-06,
1379552646,Sherifa,Mcarthur,1956-07-13,92630.0,2200,2013-09-19,
1494026756,Arti,Carter,1981-07-28,92115.0,1460,2017-05-06,
1360973887,Frankly,Downer,1953-07-11,92026.0,1870,2013-02-16,2015-06-15
1440378301,Ariyani,White,1962-04-10,90019.0,2030,2015-08-24,
1486949100,Kahina,Mitchell,1953-06-28,94103.0,4150,2017-02-13,
1419465745,Luka,Chavez,1958-02-08,90403.0,2850,2014-12-25,
1467500969,Jadie,Romeo,1961-10-25,90212.0,3880,2016-07-03,
1419812533,Izzatali,Creelman,1957-07-07,95834.0,1750,2014-12-29,
1373934393,Adael,Vankirk,1977-12-23,91789.0,2520,2013-07-16,2015-05-15
1422060036,Dillian,Gerig,1961-06-12,91303.0,2070,2015-01-24,
1513392667,Oz,Taveras,1963-07-22,90815.0,1180,2017-12-16,
1511402485,Ahki,Hawthorne,1968-07-31,90068.0,2050,2017-11-23,
1428280074,Danelys,Wellman,1951-03-24,91405.0,1930,2015-04-06,
1336696306,Nassou,Burns,1993-08-31,95051.0,3180,2012-05-11,
1505261127,Sango,Shannon,1981-10-14,94403.0,3450,2017-09-13,
1485136298,Shakhnura,Mcnulty,1978-12-10,95126.0,3610,2017-01-23,
1405124853,Irisbett,Libby,1981-09-06,95112.0,2970,2014-07-12,
1465089113,Rebekah,Gonzalez,1992-12-13,94117.0,2890,2016-06-05,
1458090195,Zenab,Goode,1964-10-16,95117.0,3490,2016-03-16,
1380240996,Sanou,Christenson,1971-10-02,95124.0,3980,2013-09-27,
1362271581,Melody-Jasmin,Rosebrock,1961-12-05,93308.0,1260,2013-03-03,
1435454925,Crist,Padgett,1977-11-28,94110.0,4080,2015-06-28,2015-10-27
1495332246,Avamarie,Ness,1954-04-23,94086.0,3230,2017-05-21,
1477005717,Esmeralda,Hunter,1979-02-26,91789.0,2330,2016-10-21,
1408409221,Ishna,Gaitan,1977-09-10,92801.0,1370,2014-08-19,
1427503919,Liyaa,Campbell,1984-06-13,90813.0,1220,2015-03-28,2015-07-27
1467422346,Muhammed Omran,York,1957-05-15,90034.0,1080,2016-07-02,
1493075614,Loralei,Mohanty,1991-12-20,90019.0,1770,2017-04-25,
1365471498,Cheryl Ann,Hill,1954-06-29,94306.0,3660,2013-04-09,2016-06-08
1334791974,Alexie,Gonzales,1971-06-26,95834.0,1590,2012-04-19,2016-07-18
1482721531,Elliett,Medrano,1982-04-24,94566.0,2010,2016-12-26,
1473637507,Astridr,Knebel,1980-10-08,92530.0,1810,2016-09-12,
1480984788,Keisi,Harlan,1957-07-13,94086.0,1640,2016-12-06,
1462323900,Wajdan,Kilburg,1969-09-12,94597.0,3030,2016-05-04,
1457222992,Enibela,Olszewski,1966-03-25,94109.0,1950,2016-03-06,
1385262375,Le'Essence,Jackson,1969-04-18,94608.0,2720,2013-11-24,2015-08-23
1339372350,Ayotunde,Dorman,1992-06-25,94118.0,2830,2012-06-11,
1443742795,Ijtiba,Koch,1959-04-04,94401.0,3150,2015-10-02,
1356231379,Sy'Ier,Gehringer,1990-12-30,94560.0,2960,2012-12-23,
1451607110,Amilliyah,Nelson,1990-01-05,93551.0,2070,2016-01-01,2017-09-30
1347929459,August Sky,Mueller,1985-04-21,92626.0,2610,2012-09-18,
1453857499,Ah'Miya,Mora,1967-05-18,94510.0,4000,2016-01-27,2017-08-26
1501887634,Hydirr,Medina,1950-09-18,94114.0,4030,2017-08-05,
1446515625,Anyelisa,Lester,1983-07-28,93312.0,1290,2015-11-03,2017-11-02
1451267163,Wania,Flint,1966-01-15,94509.0,2270,2015-12-28,
1434332645,Kikyo,Durrant,1989-12-19,95630.0,1040,2015-06-15,2016-06-14
1403570292,Junior,Canaday,1970-08-08,92105.0,1660,2014-06-24,
1410827478,Padma,Rowland,1956-04-15,92870.0,1560,2014-09-16,
1484440963,Kassi-Ellen,Overton,1973-04-11,94089.0,2640,2017-01-15,
